,t,o,h,l,c,v
160,1546876800000,6.1747,6.2191,6.1708,6.1964,38472.52
161,1546880400000,6.199,6.2286,6.1682,6.1929,121533.73
162,1546884000000,6.1954,6.2217,6.1936,6.2101,55307.44
163,1546887600000,6.2104,6.2299,6.1756,6.1983,94624.83
164,1546891200000,6.1983,6.2053,6.1782,6.1878,95001.09
165,1546894800000,6.1897,6.2134,6.1868,6.2122,25143.62
166,1546898400000,6.2122,6.218,6.1778,6.1911,50086.8
167,1546902000000,6.1902,6.2045,6.155,6.2009,87193.02
168,1546905600000,6.1979,6.2413,6.1971,6.2294,73585.03
169,1546909200000,6.2302,6.2304,6.1807,6.1829,93480.49
170,1546912800000,6.1829,6.1972,6.1381,6.1609,86263.14
171,1546916400000,6.1609,6.1834,6.1553,6.1713,55308.98
172,1546920000000,6.1712,6.1982,6.1642,6.1921,45390.9
173,1546923600000,6.1937,6.2176,6.17,6.2072,110448.83
174,1546927200000,6.2093,6.2548,6.2,6.2547,61858.44
175,1546930800000,6.2548,6.2934,6.254,6.2934,83041.91
176,1546934400000,6.2937,6.497,6.29,6.485,394614.39
177,1546938000000,6.4896,6.5304,6.4081,6.495,352488.39
178,1546941600000,6.4949,6.5825,6.4949,6.5815,141850.8
179,1546945200000,6.5815,6.65,6.4905,6.4993,265834.19
180,1546948800000,6.4929,6.6219,6.4801,6.5934,227886.61
181,1546952400000,6.5898,6.7939,6.5867,6.7876,303715.87
182,1546956000000,6.7902,6.7984,6.6701,6.695,229513.81
183,1546959600000,6.6978,6.7393,6.608,6.63,245204.97
184,1546963200000,6.6329,6.6607,6.48,6.5235,302305.4
185,1546966800000,6.53,6.5859,6.53,6.5628,62816.71
186,1546970400000,6.5672,6.631,6.5656,6.6159,85211.03
187,1546974000000,6.6159,6.6486,6.5865,6.633,104407.68
188,1546977600000,6.6329,6.7,6.6261,6.6325,194355.91
189,1546981200000,6.6346,6.6689,6.5501,6.564,131285.71
190,1546984800000,6.5623,6.617,6.5457,6.5998,133661.9
191,1546988400000,6.5992,6.6155,6.5019,6.5128,162374.52
192,1546992000000,6.5197,6.5639,6.4776,6.5049,261679.03
193,1546995600000,6.5066,6.6158,6.492,6.5837,180610.91
194,1546999200000,6.5829,6.6488,6.5823,6.612,171881.48
195,1547002800000,6.6142,6.6313,6.5725,6.58,60736.13
196,1547006400000,6.5837,6.6421,6.5626,6.6374,81867.06
197,1547010000000,6.6414,6.799,6.6291,6.7923,220738.59
198,1547013600000,6.7963,6.849,6.7165,6.7701,316233.85
199,1547017200000,6.7713,6.849,6.7402,6.8306,163512.62
200,1547020800000,6.8308,6.854,6.7436,6.7657,176061.55
201,1547024400000,6.7593,6.7843,6.7,6.71,169765.59
202,1547028000000,6.7098,6.7199,6.6719,6.6764,168740.99
203,1547031600000,6.6764,6.79,6.6692,6.744,267670.08
204,1547035200000,6.7438,6.7594,6.6749,6.7033,204111.73
205,1547038800000,6.7003,6.719,6.6243,6.6483,245301.46
206,1547042400000,6.6315,6.6531,6.5212,6.5504,272695.01
207,1547046000000,6.5502,6.5504,6.4533,6.4929,235414.42
208,1547049600000,6.4882,6.5699,6.4797,6.5371,125575.72
209,1547053200000,6.5376,6.5557,6.5001,6.5023,67471.04
210,1547056800000,6.5076,6.5331,6.5,6.5312,29648.96
211,1547060400000,6.5326,6.5371,6.4568,6.4831,75100.32
212,1547064000000,6.4831,6.4934,6.3835,6.4208,155287.2
213,1547067600000,6.4228,6.4247,6.3386,6.385,296805.15
214,1547071200000,6.3856,6.4641,6.3768,6.4426,111056.54
215,1547074800000,6.4426,6.5565,6.3975,6.5511,109688.26
216,1547078400000,6.5511,6.5511,6.425,6.486,120787.08
217,1547082000000,6.4858,6.4865,6.4401,6.4505,56689.66
218,1547085600000,6.4501,6.4503,6.4202,6.4378,57897.71
219,1547089200000,6.4365,6.4686,6.4304,6.4665,53076.41
220,1547092800000,6.4633,6.5375,6.463,6.5179,159430.06
221,1547096400000,6.5184,6.5333,6.4831,6.5021,171501.73
222,1547100000000,6.5099,6.5764,6.006,6.0633,597927.78
223,1547103600000,6.0634,6.0918,5.9805,6.0599,384836.79
224,1547107200000,6.0599,6.1122,6.0181,6.0225,124725.93
225,1547110800000,6.0224,6.0398,5.9,5.9315,284515.31
226,1547114400000,5.9317,6.0531,5.9122,5.9798,116899.98
227,1547118000000,5.9769,6.064,5.9298,6.0101,107394.4
228,1547121600000,6.0094,6.0181,5.9808,6.0051,47071.49
229,1547125200000,6.0101,6.0545,5.969,5.9845,150298.06
230,1547128800000,5.9845,5.9915,5.93,5.9635,81962.8
231,1547132400000,5.9633,6.0408,5.9615,5.9901,56212.32
232,1547136000000,5.991,5.9943,5.6524,5.6965,299327.9
233,1547139600000,5.6961,5.7048,5.65,5.6718,71022.76
234,1547143200000,5.6717,5.6839,5.6544,5.6769,35788.79
235,1547146800000,5.6793,5.7999,5.661,5.7838,118457.77
236,1547150400000,5.7889,5.8188,5.7481,5.7915,86182.34
237,1547154000000,5.79,5.8646,5.775,5.8519,57176.86
238,1547157600000,5.852,5.8613,5.7491,5.772,49626.3
239,1547161200000,5.7744,5.85,5.7558,5.8449,59979.8
240,1547164800000,5.844,5.8744,5.7781,5.8614,160324.14
241,1547168400000,5.8614,5.8819,5.8019,5.8107,58204.78
242,1547172000000,5.8175,5.845,5.792,5.807,60821.78
243,1547175600000,5.807,5.8297,5.7619,5.7738,75326.51
244,1547179200000,5.7702,5.7784,5.6853,5.7126,100056.12
245,1547182800000,5.7154,5.7655,5.7154,5.7646,69918.99
246,1547186400000,5.7643,5.8674,5.7643,5.8631,47549.14
247,1547190000000,5.8631,5.8888,5.821,5.85,69796.9
248,1547193600000,5.8521,6.0127,5.8449,5.9838,208473.58
249,1547197200000,5.9877,6.0726,5.9256,5.9854,163068.1
250,1547200800000,5.9855,6.0048,5.8908,5.9327,133232.24
251,1547204400000,5.9311,5.9752,5.8806,5.9752,74069.33
252,1547208000000,5.9753,5.976,5.8911,5.9259,75989.53
253,1547211600000,5.9259,5.9654,5.92,5.92,76493.68
254,1547215200000,5.9104,6.0,5.9053,5.9759,102255.52
255,1547218800000,5.9712,6.0199,5.9572,5.9656,69765.33
256,1547222400000,5.9637,6.05,5.9637,6.0269,95444.09
257,1547226000000,6.0268,6.0497,5.9867,6.0041,65675.84
258,1547229600000,5.998,6.05,5.9883,6.0046,78791.9
259,1547233200000,6.0064,6.1198,6.0003,6.0454,130784.53
260,1547236800000,6.0432,6.0571,5.9264,5.9384,126136.81
261,1547240400000,5.9373,6.04,5.9292,5.964,151990.86
262,1547244000000,5.9645,5.9669,5.8,5.8364,188282.33
263,1547247600000,5.8515,5.9611,5.8,5.9595,177478.78
264,1547251200000,5.9552,5.9657,5.907,5.9211,79082.92
265,1547254800000,5.9239,5.96,5.84,5.8788,52226.19
266,1547258400000,5.8783,5.8975,5.81,5.8506,75690.08
267,1547262000000,5.8506,5.886,5.8,5.886,80746.22
268,1547265600000,5.8803,5.9,5.857,5.8859,24296.43
269,1547269200000,5.8848,5.9182,5.8847,5.9103,20711.63
270,1547272800000,5.9121,5.917,5.8085,5.8119,85061.9
271,1547276400000,5.8133,5.8587,5.8069,5.8557,34779.9
272,1547280000000,5.8546,5.8596,5.8369,5.8459,26506.9
273,1547283600000,5.8458,5.8574,5.81,5.8285,47119.26
274,1547287200000,5.8292,5.8806,5.8211,5.8714,43211.86
275,1547290800000,5.8713,5.9033,5.8578,5.8687,70403.6
276,1547294400000,5.8687,5.8938,5.8052,5.8737,131565.86
277,1547298000000,5.8741,5.8908,5.8507,5.8769,98552.75
278,1547301600000,5.874,5.92,5.874,5.9104,102297.07
279,1547305200000,5.9105,5.9172,5.8971,5.9097,87129.28
280,1547308800000,5.9127,5.927,5.8584,5.9104,156367.44
281,1547312400000,5.91,5.91,5.8531,5.8691,125032.16
282,1547316000000,5.8717,5.8975,5.8323,5.8359,109092.14
283,1547319600000,5.8359,5.8608,5.825,5.8439,82857.01
284,1547323200000,5.8412,5.8604,5.805,5.8394,87437.22
285,1547326800000,5.8341,5.8504,5.8124,5.8327,33718.81
286,1547330400000,5.8332,5.8795,5.8246,5.8482,56249.39
287,1547334000000,5.8476,5.8699,5.8229,5.8594,33183.29
288,1547337600000,5.8629,5.8796,5.8464,5.8584,30651.83
289,1547341200000,5.8515,5.8711,5.8366,5.8431,40499.5
290,1547344800000,5.8482,5.8596,5.828,5.8596,31130.71
291,1547348400000,5.8591,5.879,5.8352,5.8737,38355.31
292,1547352000000,5.8767,5.8884,5.8444,5.8444,42936.98
293,1547355600000,5.846,5.8649,5.8362,5.851,45808.02
294,1547359200000,5.8514,5.8561,5.8348,5.8458,52953.89
295,1547362800000,5.8469,5.8652,5.8431,5.8625,59597.71
296,1547366400000,5.8612,5.8661,5.8388,5.8438,45294.43
297,1547370000000,5.8424,5.8543,5.8362,5.8453,21387.49
298,1547373600000,5.846,5.8663,5.8432,5.8594,34844.29
299,1547377200000,5.8594,5.8663,5.854,5.865,42875.25
300,1547380800000,5.8654,5.8813,5.8108,5.8341,106506.55
301,1547384400000,5.8389,5.8516,5.8276,5.8351,26931.46
302,1547388000000,5.8359,5.836,5.8001,5.8038,82424.78
303,1547391600000,5.8034,5.8256,5.7811,5.8182,79302.21
304,1547395200000,5.8214,5.8214,5.38,5.5252,305156.8
305,1547398800000,5.5258,5.5479,5.5009,5.5293,81835.03
306,1547402400000,5.5294,5.5798,5.5168,5.5382,20070.63
307,1547406000000,5.5422,5.5571,5.5101,5.5302,22133.77
308,1547409600000,5.5301,5.5432,5.5014,5.5077,18330.6
309,1547413200000,5.504,5.5142,5.3733,5.415,138303.87
310,1547416800000,5.4191,5.4708,5.3854,5.4361,27279.26
311,1547420400000,5.4429,5.4688,5.4122,5.4688,26081.68
312,1547424000000,5.4688,5.5312,5.4586,5.5292,32649.2
313,1547427600000,5.5293,5.666,5.5,5.5165,123164.78
314,1547431200000,5.5209,5.6232,5.5104,5.6193,51846.74
315,1547434800000,5.6193,5.687,5.6055,5.6431,52136.47
316,1547438400000,5.6424,5.6644,5.6209,5.6586,35086.9
317,1547442000000,5.6525,5.6735,5.6299,5.6333,80543.74
318,1547445600000,5.6314,5.6948,5.6108,5.684,92773.11
319,1547449200000,5.6842,5.7327,5.643,5.6483,82600.35
320,1547452800000,5.6483,5.6629,5.6334,5.6428,36222.85
321,1547456400000,5.642,5.6466,5.575,5.6141,39665.24
322,1547460000000,5.6205,5.6687,5.6205,5.6454,64047.34
323,1547463600000,5.6426,5.6541,5.6063,5.6167,27759.47
324,1547467200000,5.6203,5.7105,5.6203,5.7105,71508.7
325,1547470800000,5.7108,5.7321,5.6954,5.7,54847.08
326,1547474400000,5.7,5.7084,5.6624,5.6699,32850.39
327,1547478000000,5.6698,5.9219,5.6689,5.9143,262162.74
328,1547481600000,5.914,6.0,5.8681,5.8981,136713.98
329,1547485200000,5.8995,5.9239,5.889,5.9122,53486.37
330,1547488800000,5.9119,5.964,5.9079,5.9207,87195.26
331,1547492400000,5.9249,5.95,5.9002,5.9319,44619.17
332,1547496000000,5.9319,5.9862,5.8976,5.9102,135474.21
333,1547499600000,5.9061,5.9373,5.8564,5.923,232266.52
334,1547503200000,5.9026,5.9332,5.8603,5.8851,228815.43
335,1547506800000,5.8882,6.062,5.8772,6.0583,271736.44
336,1547510400000,6.0565,6.0649,5.9621,5.9766,77953.67
337,1547514000000,5.9741,6.0,5.9501,5.9773,47922.57
338,1547517600000,5.9753,5.9789,5.9438,5.9556,80293.96
339,1547521200000,5.9551,5.9551,5.89,5.8929,102855.6
340,1547524800000,5.8929,5.9292,5.8864,5.9266,109106.57
341,1547528400000,5.9257,5.9517,5.9186,5.9219,104056.55
342,1547532000000,5.9211,5.9249,5.9007,5.9186,55635.55
343,1547535600000,5.9185,5.9299,5.9155,5.9298,34135.53
344,1547539200000,5.9296,5.9347,5.9001,5.9081,21205.05
345,1547542800000,5.9041,5.9081,5.7712,5.8011,87157.25
346,1547546400000,5.8091,5.8514,5.7849,5.8445,13598.36
347,1547550000000,5.8415,5.8832,5.8353,5.8673,25583.11
348,1547553600000,5.8633,5.8878,5.8285,5.8358,27038.05
349,1547557200000,5.8363,5.92,5.83,5.8958,37115.04
350,1547560800000,5.9011,5.9098,5.8798,5.899,22209.18
351,1547564400000,5.9003,5.928,5.8,5.8187,99034.51
352,1547568000000,5.8214,5.8728,5.8031,5.8642,31974.5
353,1547571600000,5.8592,5.89,5.848,5.8799,31035.0
354,1547575200000,5.88,5.893,5.8599,5.8779,24806.85
355,1547578800000,5.8772,5.91,5.87,5.8901,30547.11
356,1547582400000,5.8934,5.9006,5.6616,5.6901,106375.89
357,1547586000000,5.6862,5.74,5.6601,5.7276,52884.85
358,1547589600000,5.7293,5.7997,5.7166,5.7805,70227.3
359,1547593200000,5.7804,5.8111,5.7604,5.8111,73963.2
360,1547596800000,5.8007,5.8175,5.7741,5.811,17351.7
361,1547600400000,5.8073,5.8358,5.797,5.8172,25668.75
362,1547604000000,5.818,5.8358,5.8056,5.8334,47663.96
363,1547607600000,5.8354,5.8665,5.8247,5.8635,68997.23
364,1547611200000,5.8638,5.901,5.8192,5.8331,92521.5
365,1547614800000,5.8315,5.8999,5.8253,5.8997,75514.72
366,1547618400000,5.8998,5.906,5.8635,5.8823,47013.62
367,1547622000000,5.885,5.8883,5.8214,5.8442,74751.4
368,1547625600000,5.845,5.9451,5.8422,5.942,72084.65
369,1547629200000,5.9421,6.1817,5.9421,6.0587,356036.26
370,1547632800000,6.0582,6.13,5.956,6.0255,127761.45
371,1547636400000,6.0228,6.0302,5.939,5.9517,74674.6
372,1547640000000,5.9517,6.015,5.9365,5.9999,97349.03
373,1547643600000,6.0,6.0245,5.8747,5.912,103333.63
374,1547647200000,5.912,5.9847,5.9033,5.9598,51434.6
375,1547650800000,5.961,5.9791,5.9371,5.9702,37623.92
376,1547654400000,5.9694,6.0277,5.9138,6.0139,70594.28
377,1547658000000,6.0159,6.0266,5.9762,6.0073,67593.11
378,1547661600000,6.0087,6.0335,5.978,5.9987,89727.64
379,1547665200000,6.0,6.019,5.9582,6.0048,87043.49
380,1547668800000,6.0089,6.0157,5.9907,5.9965,90060.24
381,1547672400000,5.9956,6.0492,5.9956,6.0364,128912.96
382,1547676000000,6.0315,6.0789,6.0224,6.0769,114541.45
383,1547679600000,6.0769,6.0941,6.0552,6.0911,146385.71
384,1547683200000,6.0941,6.1,5.9962,6.03,78432.9
385,1547686800000,6.0299,6.07,6.019,6.0609,32037.03
386,1547690400000,6.0609,6.07,5.9773,6.0089,48966.15
387,1547694000000,5.9923,6.0284,5.9604,5.9912,42851.16
388,1547697600000,5.9923,6.002,5.98,6.002,43217.77
389,1547701200000,6.0057,6.0899,5.9886,6.0839,102262.63
390,1547704800000,6.0836,6.11,6.0598,6.082,90871.35
391,1547708400000,6.082,6.1647,6.082,6.1647,77299.1
392,1547712000000,6.1657,6.2305,6.0632,6.1061,129358.32
393,1547715600000,6.1066,6.1236,6.0631,6.0854,45581.77
394,1547719200000,6.086,6.1221,5.9615,6.1006,113588.15
395,1547722800000,6.095,6.1272,6.0557,6.0766,48661.39
396,1547726400000,6.0807,6.0807,6.0198,6.0493,39899.57
397,1547730000000,6.0551,6.0597,5.9907,5.996,39916.46
398,1547733600000,5.9944,6.07,5.9745,6.0276,78256.89
399,1547737200000,6.0301,6.1608,6.0215,6.1329,104538.38
400,1547740800000,6.137,6.2198,6.1182,6.1622,163348.83
401,1547744400000,6.1643,6.1989,6.1053,6.1657,76872.13
402,1547748000000,6.1625,6.193,6.1451,6.1714,91688.2
403,1547751600000,6.1687,6.18,6.1317,6.1478,69662.2
404,1547755200000,6.1414,6.1512,6.1132,6.148,96247.3
405,1547758800000,6.1476,6.2429,6.1476,6.2346,251836.27
406,1547762400000,6.2346,6.25,6.1769,6.2486,231134.49
407,1547766000000,6.2492,6.33,6.12,6.3266,215759.3
408,1547769600000,6.3152,6.3266,6.2132,6.2299,104331.87
409,1547773200000,6.23,6.2622,6.2265,6.2522,83056.75
410,1547776800000,6.2507,6.3104,6.2493,6.291,78987.76
411,1547780400000,6.2895,6.33,6.2841,6.3183,64992.91
412,1547784000000,6.3165,6.3696,6.2975,6.3518,84904.25
413,1547787600000,6.349,6.4604,6.349,6.4451,103876.47
414,1547791200000,6.4451,6.5683,6.4256,6.5112,140961.89
415,1547794800000,6.5171,6.5879,6.4183,6.4682,135898.17
416,1547798400000,6.4628,6.5,6.392,6.4412,87580.46
417,1547802000000,6.4454,6.4517,6.3779,6.4352,41116.52
418,1547805600000,6.4323,6.4474,6.3516,6.375,51033.66
419,1547809200000,6.3806,6.4292,6.3281,6.3977,57084.84
420,1547812800000,6.391,6.4605,6.3812,6.386,71257.97
421,1547816400000,6.3864,6.4181,6.382,6.3837,63762.79
422,1547820000000,6.3837,6.385,6.3002,6.3255,61409.51
423,1547823600000,6.3298,6.3998,6.316,6.3926,79933.36
424,1547827200000,6.3947,6.4378,6.3353,6.3973,74462.69
425,1547830800000,6.3997,6.4389,6.3245,6.3364,93414.25
426,1547834400000,6.3344,6.4343,6.3042,6.3958,144448.96
427,1547838000000,6.3955,6.4399,6.3749,6.42,165382.38
428,1547841600000,6.4186,6.4858,6.3803,6.4425,232693.34
429,1547845200000,6.4407,6.4875,6.4001,6.4554,216377.63
430,1547848800000,6.4579,6.5097,6.4484,6.4722,166522.42
431,1547852400000,6.4722,6.5,6.4246,6.4867,91956.37
