,t,o,h,l,c,v
31,1597237200000,3.676,3.8554,3.6434,3.745,78069.33
32,1597240800000,3.7573,3.9,3.746,3.81,73978.36
33,1597244400000,3.8272,3.85,3.7,3.7678,41862.48
34,1597248000000,3.7704,3.7889,3.65,3.7569,70134.33
35,1597251600000,3.7453,3.7678,3.6505,3.7446,43982.51
36,1597255200000,3.7195,3.8423,3.6762,3.7018,29376.77
37,1597258800000,3.7098,3.7441,3.6,3.6788,30017.89
38,1597262400000,3.6788,3.794,3.6652,3.7142,18641.09
39,1597266000000,3.7142,3.74,3.7,3.7207,22553.22
40,1597269600000,3.7208,3.8225,3.6729,3.693,26479.52
41,1597273200000,3.6732,3.7559,3.6732,3.7558,18397.37
42,1597276800000,3.75,3.8512,3.7428,3.7703,48211.24
43,1597280400000,3.7703,3.8,3.6886,3.7601,39505.23
44,1597284000000,3.7729,3.7771,3.5537,3.6457,36648.7
45,1597287600000,3.6449,3.8128,3.6228,3.7593,61837.96
46,1597291200000,3.7404,3.9364,3.6436,3.6822,122541.59
47,1597294800000,3.6865,3.85,3.6243,3.7458,49349.19
48,1597298400000,3.7547,3.8997,3.7249,3.8997,34680.5
49,1597302000000,3.8914,4.1387,3.878,4.0785,128456.23
50,1597305600000,4.0946,4.1222,3.65,3.733,251307.47
51,1597309200000,3.73,3.95,3.5003,3.8387,155172.89
52,1597312800000,3.8417,3.95,3.798,3.8749,50459.32
53,1597316400000,3.8751,3.9999,3.759,3.87,91154.29
54,1597320000000,3.87,3.9242,3.8103,3.897,89047.44
55,1597323600000,3.8979,3.9764,3.8705,3.9453,51652.58
56,1597327200000,3.9734,4.0555,3.8888,3.9416,68663.22
57,1597330800000,3.9292,3.96,3.8,3.8065,47636.3
58,1597334400000,3.8065,3.9123,3.7698,3.9019,58736.84
59,1597338000000,3.9016,3.9645,3.7909,3.8118,45608.65
60,1597341600000,3.8225,3.8699,3.79,3.83,23440.51
61,1597345200000,3.8201,3.8618,3.8095,3.8566,16313.38
62,1597348800000,3.8549,3.87,3.7,3.7,66540.69
63,1597352400000,3.7251,3.747,3.6068,3.6356,61287.25
64,1597356000000,3.6229,3.7696,3.5385,3.7503,56783.77
65,1597359600000,3.7686,3.8118,3.7002,3.73,30724.0
66,1597363200000,3.7207,3.7676,3.6325,3.6383,40138.58
67,1597366800000,3.6383,3.674,3.6068,3.6348,43508.23
68,1597370400000,3.6348,3.6511,3.5717,3.6118,56677.57
69,1597374000000,3.5973,3.6479,3.58,3.625,44745.13
70,1597377600000,3.6251,3.6644,3.59,3.6644,50311.86
71,1597381200000,3.6502,3.7517,3.6501,3.6759,34694.52
72,1597384800000,3.6758,3.6924,3.6425,3.6616,31351.47
73,1597388400000,3.6617,3.6896,3.5,3.55,105414.82
74,1597392000000,3.5327,3.5613,3.4628,3.525,125063.01
75,1597395600000,3.5249,3.5279,3.4267,3.5111,84157.01
76,1597399200000,3.5111,3.7,3.5111,3.693,89229.01
77,1597402800000,3.6999,3.7598,3.64,3.7173,79718.45
78,1597406400000,3.7036,3.7133,3.5599,3.56,60119.97
79,1597410000000,3.56,3.5753,3.5106,3.5711,68746.49
80,1597413600000,3.559,3.7,3.54,3.5615,55537.33
81,1597417200000,3.5715,3.6193,3.5501,3.5788,25062.02
82,1597420800000,3.5753,3.5881,3.5,3.5,62540.61
83,1597424400000,3.5,3.5025,3.327,3.4031,119611.74
84,1597428000000,3.3947,3.4385,3.3275,3.3841,92244.78
85,1597431600000,3.3814,3.3927,3.321,3.3792,62862.34
86,1597435200000,3.3792,3.4251,3.3598,3.425,25809.71
87,1597438800000,3.4137,3.4693,3.4136,3.4528,30385.42
88,1597442400000,3.466,3.4897,3.35,3.3677,49033.5
89,1597446000000,3.3676,3.4193,3.3321,3.4099,37198.22
90,1597449600000,3.4181,3.4242,3.1874,3.2756,109295.01
91,1597453200000,3.283,3.3321,3.2714,3.2782,29553.86
92,1597456800000,3.2783,3.3358,3.2783,3.3155,33696.16
93,1597460400000,3.314,3.3485,3.314,3.3289,21878.38
94,1597464000000,3.3305,3.3438,3.2137,3.2279,38314.48
95,1597467600000,3.2301,3.5713,3.163,3.4199,190856.22
96,1597471200000,3.42,3.5151,3.4098,3.457,47723.91
97,1597474800000,3.4627,3.5621,3.456,3.5215,48305.5
98,1597478400000,3.5216,3.5598,3.5215,3.5446,43054.82
99,1597482000000,3.5446,3.74,3.5446,3.6886,98162.23
100,1597485600000,3.6886,3.7,3.4852,3.4852,96212.83
101,1597489200000,3.4847,3.5438,3.4477,3.45,25822.61
102,1597492800000,3.4527,3.4639,3.42,3.433,34060.27
103,1597496400000,3.4248,3.4852,3.38,3.4044,41096.28
104,1597500000000,3.4167,3.4529,3.4054,3.447,11771.59
105,1597503600000,3.4469,3.4697,3.4304,3.4324,10880.97
106,1597507200000,3.4547,3.4627,3.4082,3.4154,11122.29
107,1597510800000,3.4259,3.4654,3.3949,3.3949,13239.27
108,1597514400000,3.4143,3.438,3.35,3.3764,24680.21
109,1597518000000,3.3764,3.4048,3.34,3.3684,22199.59
110,1597521600000,3.3684,3.3877,3.3656,3.3704,7532.73
111,1597525200000,3.37,3.4727,3.18,3.2463,52951.68
112,1597528800000,3.2347,3.2713,3.1943,3.2558,22063.54
113,1597532400000,3.267,3.2738,3.15,3.173,35758.77
114,1597536000000,3.173,3.2499,3.17,3.2414,53931.7
115,1597539600000,3.2319,3.2602,3.17,3.2046,25265.36
116,1597543200000,3.1855,3.2384,3.12,3.1463,54680.22
117,1597546800000,3.1368,3.235,3.1244,3.1955,35829.55
118,1597550400000,3.192,3.2602,3.1697,3.2436,28078.39
119,1597554000000,3.2403,3.4907,3.2402,3.3178,85567.01
120,1597557600000,3.3076,3.4384,3.3,3.4321,32101.86
121,1597561200000,3.4323,3.47,3.33,3.4401,49743.04
122,1597564800000,3.4401,3.4626,3.3501,3.353,28425.45
123,1597568400000,3.3529,3.4073,3.3455,3.3957,18090.4
124,1597572000000,3.392,3.47,3.3594,3.3955,39104.05
125,1597575600000,3.3954,3.4263,3.34,3.4193,27279.77
126,1597579200000,3.4193,3.4427,3.3503,3.3753,20632.29
127,1597582800000,3.3629,3.3753,3.34,3.3594,23350.74
128,1597586400000,3.348,3.42,3.348,3.3926,16091.82
129,1597590000000,3.3928,3.4339,3.3705,3.3872,29668.76
130,1597593600000,3.3911,3.4415,3.379,3.425,15809.42
131,1597597200000,3.425,3.4628,3.4215,3.4469,24058.4
132,1597600800000,3.4469,3.4726,3.4334,3.458,12426.01
133,1597604400000,3.458,3.4726,3.4039,3.4071,13431.02
134,1597608000000,3.4115,3.4426,3.401,3.4254,7135.99
135,1597611600000,3.4121,3.4308,3.3638,3.3756,14610.71
136,1597615200000,3.3913,3.397,3.36,3.3869,6988.91
137,1597618800000,3.3674,3.3904,3.3601,3.3885,5805.66
138,1597622400000,3.3885,3.3952,3.3606,3.3662,11334.25
139,1597626000000,3.3663,3.3816,3.351,3.3549,24402.78
140,1597629600000,3.3549,3.3738,3.3235,3.3482,35966.59
141,1597633200000,3.3494,3.3692,3.3436,3.3502,15772.39
142,1597636800000,3.3551,3.3666,3.2481,3.29,64368.1
143,1597640400000,3.29,3.317,3.262,3.2825,39261.11
144,1597644000000,3.2683,3.2892,3.2224,3.2395,35399.22
145,1597647600000,3.2399,3.2646,3.2,3.2001,34453.31
146,1597651200000,3.2034,3.3234,3.2002,3.2862,44849.71
147,1597654800000,3.2862,3.297,3.2734,3.28,24025.0
148,1597658400000,3.2789,3.2861,3.2669,3.2749,15015.96
149,1597662000000,3.2708,3.3,3.2669,3.2891,16511.16
150,1597665600000,3.2891,3.2934,3.2313,3.28,15843.03
151,1597669200000,3.275,3.2911,3.15,3.2222,47121.53
152,1597672800000,3.229,3.2421,3.1468,3.2031,39952.81
153,1597676400000,3.2031,3.2117,3.1,3.1264,71371.53
154,1597680000000,3.1347,3.215,3.1115,3.2001,43098.84
155,1597683600000,3.204,3.2134,3.1422,3.157,32500.96
156,1597687200000,3.157,3.169,3.1207,3.1377,24712.73
157,1597690800000,3.1377,3.1694,3.11,3.1541,35562.29
158,1597694400000,3.1546,3.1931,3.1461,3.1802,13001.2
159,1597698000000,3.1773,3.2,3.177,3.193,2845.45
160,1597701600000,3.1932,3.2,3.15,3.1668,23324.7
161,1597705200000,3.16,3.1601,3.1,3.11,18718.99
162,1597708800000,3.11,3.1172,3.0333,3.0512,67679.34
163,1597712400000,3.05,3.0553,3.0,3.0241,64829.1
164,1597716000000,3.015,3.1277,3.015,3.0562,76968.39
165,1597719600000,3.0551,3.0617,3.01,3.0328,33610.92
166,1597723200000,3.0208,3.0671,3.015,3.0426,23611.7
167,1597726800000,3.0669,3.0669,3.0,3.0122,34895.2
168,1597730400000,3.0085,3.0197,2.9003,2.916,70804.5
169,1597734000000,2.9132,2.99,2.878,2.99,87956.91
170,1597737600000,2.99,2.99,2.91,2.918,36213.28
171,1597741200000,2.918,3.25,2.918,3.1785,160393.5
172,1597744800000,3.1608,3.2477,3.0874,3.1269,83023.12
173,1597748400000,3.1269,3.1431,3.05,3.0672,29491.02
174,1597752000000,3.0501,3.0668,3.0,3.044,36343.72
175,1597755600000,3.0353,3.0968,2.9002,2.9472,49444.82
176,1597759200000,2.936,3.4416,2.8105,3.3217,611762.85
177,1597762800000,3.3219,3.7092,3.3104,3.3621,676678.58
178,1597766400000,3.3777,3.4501,3.258,3.4394,207143.98
179,1597770000000,3.4394,3.4891,3.3613,3.381,106750.81
180,1597773600000,3.3913,3.4527,3.365,3.4235,47253.72
181,1597777200000,3.4255,3.5832,3.4254,3.5289,56800.91
182,1597780800000,3.5289,3.5543,3.4276,3.4276,30956.92
183,1597784400000,3.4317,3.55,3.4088,3.4511,46316.21
184,1597788000000,3.4511,3.478,3.381,3.381,37793.32
185,1597791600000,3.3811,3.4066,3.32,3.3407,36393.12
186,1597795200000,3.334,3.49,3.3335,3.3986,67029.84
187,1597798800000,3.3976,3.487,3.3976,3.4691,32174.22
188,1597802400000,3.4842,3.4872,3.325,3.33,54457.47
189,1597806000000,3.3387,3.3529,3.0814,3.1075,136463.77
190,1597809600000,3.1001,3.1427,2.8667,3.0363,158082.08
191,1597813200000,3.0364,3.0934,2.9,2.9242,93717.74
192,1597816800000,2.9121,3.0291,2.8,3.0291,117064.0
193,1597820400000,3.0291,3.0732,2.9503,3.0375,59755.23
194,1597824000000,3.0376,3.1799,3.0375,3.09,73855.53
195,1597827600000,3.0903,3.14,3.09,3.1099,35951.58
196,1597831200000,3.0987,3.1099,3.0,3.0203,29095.95
197,1597834800000,3.0203,3.0419,3.0,3.01,26167.28
198,1597838400000,3.01,3.0928,3.0,3.0926,34672.62
199,1597842000000,3.0927,3.1307,3.026,3.0395,52339.69
200,1597845600000,3.0331,3.0894,3.0005,3.0007,43692.12
201,1597849200000,3.0134,3.0522,2.98,3.008,66593.01
202,1597852800000,2.9955,3.0267,2.9012,2.9717,64452.86
203,1597856400000,2.9717,3.0291,2.9589,3.0023,25229.47
204,1597860000000,2.9936,3.0056,2.9314,2.9737,45280.49
205,1597863600000,2.9722,3.0088,2.93,2.9404,45584.95
206,1597867200000,2.9407,2.9729,2.82,2.8725,86338.34
207,1597870800000,2.8884,2.9515,2.8725,2.9012,41028.0
208,1597874400000,2.9038,2.9735,2.8924,2.9306,21609.54
209,1597878000000,2.9202,2.9319,2.8769,2.8868,22607.98
210,1597881600000,2.8962,3.053,2.8871,3.0,53952.2
211,1597885200000,3.0,3.0321,2.9783,3.0171,18947.25
212,1597888800000,3.0178,3.0355,2.9995,3.0145,25161.16
213,1597892400000,3.0,3.0042,2.9122,2.9291,15524.17
214,1597896000000,2.9291,2.9878,2.92,2.9751,21367.84
215,1597899600000,2.9734,2.9778,2.9279,2.9382,29418.42
216,1597903200000,2.943,3.03,2.9228,3.0018,25429.53
217,1597906800000,3.0072,3.0493,2.968,2.998,36380.73
218,1597910400000,2.9955,3.0914,2.9895,3.0748,62649.54
219,1597914000000,3.077,3.17,3.0554,3.1623,84450.3
220,1597917600000,3.1623,3.1898,3.109,3.154,49623.53
221,1597921200000,3.154,3.16,3.1123,3.1508,34558.94
222,1597924800000,3.151,3.1685,3.1228,3.1399,17378.71
223,1597928400000,3.13,3.1899,3.109,3.1638,41599.8
224,1597932000000,3.1638,3.2096,3.1616,3.19,70913.83
225,1597935600000,3.1899,3.35,3.1814,3.3254,95267.68
226,1597939200000,3.3441,3.445,3.18,3.3159,228068.05
227,1597942800000,3.3159,3.4,3.2907,3.3563,56686.12
228,1597946400000,3.3568,3.36,3.2594,3.2594,52628.49
229,1597950000000,3.2634,3.3332,3.25,3.3261,32242.24
230,1597953600000,3.3333,3.4106,3.25,3.2828,54442.32
231,1597957200000,3.2828,3.29,3.2384,3.2818,91085.82
232,1597960800000,3.2716,3.3,3.1461,3.177,63045.15
233,1597964400000,3.1717,3.2168,3.1717,3.2038,17005.5
234,1597968000000,3.2038,3.2134,3.1104,3.1869,49014.59
235,1597971600000,3.187,3.196,3.1376,3.1723,54061.9
236,1597975200000,3.1704,3.2263,3.1346,3.2179,56621.23
237,1597978800000,3.2179,3.24,3.132,3.16,51802.87
238,1597982400000,3.1599,3.2168,3.153,3.2,33079.7
239,1597986000000,3.1891,3.1891,3.0,3.0627,116042.61
240,1597989600000,3.0591,3.1,3.0393,3.089,75058.8
241,1597993200000,3.0968,3.1094,3.0433,3.0718,23135.34
242,1597996800000,3.0617,3.1362,3.06,3.0845,46917.35
243,1598000400000,3.0922,3.1377,3.0845,3.1086,19348.1
244,1598004000000,3.1076,3.1076,3.0185,3.0696,66289.4
245,1598007600000,3.0691,3.12,3.0357,3.0918,55755.62
246,1598011200000,3.0918,3.0989,3.0,3.05,87673.08
247,1598014800000,3.05,3.0707,3.01,3.017,33552.48
248,1598018400000,3.017,3.1,3.017,3.0633,27269.88
249,1598022000000,3.0564,3.1636,2.9738,3.0127,88310.77
250,1598025600000,3.0149,3.0706,3.0128,3.0137,22797.58
251,1598029200000,3.0137,3.0553,3.0,3.0553,13445.6
252,1598032800000,3.0553,3.0812,2.9877,3.0291,35535.26
253,1598036400000,3.0143,3.0704,3.0142,3.0483,9623.02
254,1598040000000,3.0483,3.1137,2.9734,2.9883,17423.26
255,1598043600000,2.9877,3.1112,2.89,2.9378,77490.78
256,1598047200000,2.9376,2.9861,2.921,2.9605,34982.52
257,1598050800000,2.9605,3.0006,2.921,2.9317,36664.16
258,1598054400000,2.9213,2.9386,2.85,2.85,64249.64
259,1598058000000,2.85,2.8545,2.8,2.8315,58758.01
260,1598061600000,2.83,2.8596,2.808,2.838,62151.11
261,1598065200000,2.8303,2.8437,2.8008,2.814,41616.74
262,1598068800000,2.82,2.824,2.8037,2.8052,18519.05
263,1598072400000,2.8186,2.8313,2.7431,2.8249,68806.56
264,1598076000000,2.8197,2.8463,2.7452,2.7721,125277.4
265,1598079600000,2.7721,2.8099,2.7562,2.805,47324.97
266,1598083200000,2.8029,2.8411,2.8,2.81,44278.22
267,1598086800000,2.8009,2.8377,2.7876,2.834,23996.39
268,1598090400000,2.826,2.863,2.8253,2.8501,25118.15
269,1598094000000,2.851,2.8655,2.85,2.8599,14809.97
270,1598097600000,2.8599,3.16,2.8586,3.0218,175522.73
271,1598101200000,3.0295,3.1121,3.0295,3.1121,136116.71
272,1598104800000,3.1121,3.1379,3.03,3.0399,45150.06
273,1598108400000,3.042,3.0885,3.039,3.061,34275.14
274,1598112000000,3.0601,3.0733,3.0499,3.0499,21490.47
275,1598115600000,3.05,3.2,3.0499,3.118,53622.12
276,1598119200000,3.12,3.1577,3.0977,3.1237,16676.99
277,1598122800000,3.143,3.1529,3.039,3.0536,19049.04
278,1598126400000,3.0536,3.0661,2.979,3.0081,42505.17
279,1598130000000,3.0081,3.0432,3.0003,3.0331,6050.62
280,1598133600000,3.0333,3.0427,3.0121,3.0121,11697.53
281,1598137200000,3.0128,3.0377,3.0108,3.0126,12354.99
282,1598140800000,3.0224,3.0368,3.0014,3.0343,32197.89
283,1598144400000,3.0343,3.1003,3.0276,3.1003,29928.97
284,1598148000000,3.1019,3.2295,3.0922,3.2295,74593.3
285,1598151600000,3.2112,3.2857,3.1121,3.1121,89320.59
286,1598155200000,3.1122,3.2111,3.1103,3.1453,37422.18
287,1598158800000,3.1464,3.1569,3.0483,3.0501,51177.81
288,1598162400000,3.0641,3.1306,3.06,3.1286,34426.74
289,1598166000000,3.1281,3.1301,3.0618,3.0723,37065.83
290,1598169600000,3.07,3.0707,3.0292,3.035,15655.67
291,1598173200000,3.0349,3.0639,3.0258,3.0638,31875.77
292,1598176800000,3.0601,3.0782,3.0303,3.0442,24266.96
293,1598180400000,3.0442,3.067,3.034,3.034,23025.46
294,1598184000000,3.034,3.0505,3.0073,3.0265,15502.54
295,1598187600000,3.0285,3.0751,3.0175,3.0419,28625.24
296,1598191200000,3.0391,3.11,3.0391,3.08,29919.16
297,1598194800000,3.08,3.1301,3.0584,3.1301,28495.1
298,1598198400000,3.1299,3.35,3.1105,3.3425,254595.74
299,1598202000000,3.3421,3.3451,3.2705,3.276,73348.97
300,1598205600000,3.276,3.39,3.276,3.3542,54660.0
301,1598209200000,3.35,3.4,3.3133,3.3917,50716.46
302,1598212800000,3.399,3.4,3.1949,3.2865,90331.46
303,1598216400000,3.2901,3.4,3.29,3.3915,37261.32
304,1598220000000,3.3923,3.4,3.3148,3.3248,25417.33
305,1598223600000,3.3282,3.3383,3.25,3.25,28206.2
306,1598227200000,3.2658,3.2856,3.2144,3.2506,23629.96
307,1598230800000,3.2377,3.2829,3.2377,3.2715,8704.44
308,1598234400000,3.2795,3.3711,3.2794,3.3525,30640.85
309,1598238000000,3.3356,3.3615,3.28,3.285,27733.73
310,1598241600000,3.285,3.3166,3.26,3.278,32197.15
311,1598245200000,3.2778,3.3181,3.2572,3.3125,18122.61
312,1598248800000,3.3125,3.4695,3.305,3.4614,90410.18
313,1598252400000,3.468,3.4849,3.398,3.4479,74537.01
314,1598256000000,3.4478,3.5964,3.408,3.5944,109213.84
315,1598259600000,3.58,3.62,3.5048,3.5429,134340.83
316,1598263200000,3.5429,3.56,3.3694,3.45,151451.82
317,1598266800000,3.45,3.4693,3.326,3.4632,46018.62
318,1598270400000,3.4707,3.5097,3.4594,3.4806,33582.76
319,1598274000000,3.4806,3.5727,3.48,3.5727,36476.49
320,1598277600000,3.5727,3.5727,3.4814,3.4939,51443.49
321,1598281200000,3.4831,3.4907,3.3888,3.4696,55141.76
322,1598284800000,3.4696,3.5356,3.4384,3.4728,64799.4
323,1598288400000,3.4738,3.5363,3.4662,3.5265,33789.98
324,1598292000000,3.5084,3.5324,3.2827,3.326,112941.08
325,1598295600000,3.3275,3.3341,3.25,3.2812,39133.48
326,1598299200000,3.2768,3.3244,3.21,3.2832,37899.68
327,1598302800000,3.2761,3.3226,3.2692,3.28,31115.52
328,1598306400000,3.28,3.2899,3.23,3.245,27467.81
329,1598310000000,3.2451,3.356,3.2451,3.3405,44403.57
330,1598313600000,3.3406,3.3654,3.291,3.3079,45028.07
331,1598317200000,3.2953,3.3472,3.2953,3.333,28158.73
332,1598320800000,3.3331,3.3406,3.1421,3.1948,113866.3
333,1598324400000,3.1948,3.2,3.15,3.1503,40471.61
334,1598328000000,3.1506,3.2151,3.1362,3.2069,33946.23
335,1598331600000,3.2069,3.2259,3.2,3.2229,34814.93
336,1598335200000,3.2108,3.2229,3.133,3.133,31253.81
337,1598338800000,3.133,3.1614,3.0601,3.1508,67012.38
338,1598342400000,3.15,3.16,3.0691,3.1572,47119.6
339,1598346000000,3.1501,3.2338,3.1,3.22,48501.62
340,1598349600000,3.2337,3.2379,3.1454,3.199,29971.45
341,1598353200000,3.199,3.2049,3.1625,3.18,18628.19
342,1598356800000,3.18,3.22,3.1385,3.1925,62711.54
343,1598360400000,3.1819,3.2294,3.1298,3.142,55772.43
344,1598364000000,3.142,3.142,3.0001,3.0886,106615.0
345,1598367600000,3.1,3.1376,3.03,3.11,50467.08
346,1598371200000,3.11,3.1419,3.0716,3.1008,48452.14
347,1598374800000,3.0841,3.1419,3.0544,3.1011,83206.49
348,1598378400000,3.0949,3.2495,3.07,3.2183,84132.5
349,1598382000000,3.2094,3.2141,3.0445,3.12,36193.64
350,1598385600000,3.1215,3.1309,3.1,3.1002,17084.68
351,1598389200000,3.1003,3.1242,3.1001,3.1099,8853.14
352,1598392800000,3.124,3.2183,3.1099,3.2132,7439.33
353,1598396400000,3.2217,3.2854,3.17,3.25,49486.48
354,1598400000000,3.2576,3.2662,3.2,3.2,24505.54
355,1598403600000,3.2003,3.2244,3.1809,3.1969,22548.4
356,1598407200000,3.1969,3.2907,3.1881,3.2751,44529.03
357,1598410800000,3.2765,3.4136,3.2611,3.378,96816.53
358,1598414400000,3.37,3.52,3.3259,3.4306,163570.97
359,1598418000000,3.4305,3.55,3.4062,3.5476,123800.7
360,1598421600000,3.5439,3.5769,3.3155,3.3553,206877.77
361,1598425200000,3.3553,3.456,3.2836,3.443,79613.16
362,1598428800000,3.443,3.4499,3.3288,3.334,70159.39
363,1598432400000,3.3359,3.4266,3.3342,3.4,31119.37
364,1598436000000,3.3945,3.5139,3.35,3.5065,80795.2
365,1598439600000,3.5099,3.614,3.4237,3.605,160737.73
366,1598443200000,3.605,3.6886,3.4097,3.475,252801.04
367,1598446800000,3.475,3.6428,3.45,3.5357,110526.75
368,1598450400000,3.5439,3.6346,3.5439,3.5899,88073.22
369,1598454000000,3.59,3.68,3.5821,3.6567,107628.02
370,1598457600000,3.6487,3.6955,3.6047,3.6949,98368.81
371,1598461200000,3.6901,3.7999,3.6297,3.6605,203782.91
372,1598464800000,3.6709,3.6865,3.59,3.6323,70899.9
373,1598468400000,3.6458,3.6945,3.6151,3.627,44224.69
374,1598472000000,3.6342,3.68,3.535,3.535,48093.0
375,1598475600000,3.5472,3.5568,3.5,3.5428,69484.12
376,1598479200000,3.5331,3.5435,3.5,3.5053,27157.65
377,1598482800000,3.5053,3.588,3.5,3.5684,63916.66
378,1598486400000,3.5557,3.644,3.5556,3.6008,56436.87
379,1598490000000,3.6009,3.6341,3.5704,3.5708,46058.22
380,1598493600000,3.5709,3.5761,3.4761,3.5,82818.49
381,1598497200000,3.5002,3.5622,3.4825,3.5037,43540.72
382,1598500800000,3.4901,3.5241,3.49,3.5004,21526.28
383,1598504400000,3.5004,3.5027,3.4242,3.4337,98468.13
384,1598508000000,3.43,3.5107,3.39,3.5052,83620.93
385,1598511600000,3.5057,3.8,3.5052,3.697,232484.67
386,1598515200000,3.6991,3.8575,3.6594,3.8038,209586.43
387,1598518800000,3.8078,3.8078,3.6859,3.7303,148751.03
388,1598522400000,3.7236,3.7305,3.6219,3.6701,83038.99
389,1598526000000,3.6701,3.6896,3.3,3.4078,228592.49
390,1598529600000,3.4078,3.5021,3.315,3.42,143628.76
391,1598533200000,3.4256,3.8,3.3257,3.6784,302961.53
392,1598536800000,3.6784,3.6785,3.4,3.4333,171586.29
393,1598540400000,3.4322,3.6097,3.4284,3.4623,100130.84
394,1598544000000,3.4623,3.5293,3.3295,3.3422,104603.82
395,1598547600000,3.3404,3.3854,3.2434,3.3269,104096.29
396,1598551200000,3.3181,3.3791,3.3158,3.3761,30770.38
397,1598554800000,3.3761,3.3928,3.3651,3.3735,14636.88
398,1598558400000,3.3674,3.3845,3.3507,3.36,18063.34
399,1598562000000,3.36,3.3699,3.3246,3.36,15279.18
400,1598565600000,3.36,3.3792,3.3333,3.3333,17896.38
401,1598569200000,3.3336,3.4632,3.3333,3.4501,54397.86
402,1598572800000,3.4503,3.5876,3.4503,3.58,42109.76
403,1598576400000,3.58,3.6,3.5658,3.5888,25012.74
404,1598580000000,3.5903,3.7191,3.5877,3.6636,119543.05
405,1598583600000,3.6738,3.8,3.6618,3.7605,157724.74
406,1598587200000,3.7605,3.7898,3.6,3.6884,113453.32
407,1598590800000,3.6817,3.7723,3.6817,3.7673,44369.38
408,1598594400000,3.7538,3.81,3.75,3.7779,112939.04
409,1598598000000,3.7707,3.8,3.6,3.67,111022.96
410,1598601600000,3.6654,3.8051,3.6467,3.805,110341.56
411,1598605200000,3.805,3.8398,3.6825,3.7444,96198.54
412,1598608800000,3.7496,3.752,3.7011,3.7502,35249.48
413,1598612400000,3.7535,3.95,3.7437,3.9479,119283.81
414,1598616000000,3.9444,3.9673,3.8624,3.9399,140499.62
415,1598619600000,3.945,3.948,3.836,3.8367,49424.96
416,1598623200000,3.836,3.9273,3.8128,3.853,77660.36
417,1598626800000,3.853,3.9254,3.8329,3.8769,54290.1
418,1598630400000,3.8769,4.0199,3.8543,4.0175,125440.67
419,1598634000000,4.0174,4.0509,3.82,4.045,124171.96
420,1598637600000,4.045,4.0894,3.9614,4.0501,150520.54
421,1598641200000,4.0542,4.3,4.0542,4.1871,253944.2
422,1598644800000,4.1875,4.3091,4.1027,4.1366,105511.64
423,1598648400000,4.1367,4.1988,3.9846,4.0233,220021.77
424,1598652000000,4.0234,4.0372,3.8972,3.965,148528.16
425,1598655600000,3.9588,4.0271,3.9045,4.0063,44674.48
426,1598659200000,4.007,4.0266,3.8751,3.8764,83280.97
427,1598662800000,3.8781,4.0374,3.8781,4.02,37783.68
428,1598666400000,4.02,4.1121,4.0016,4.02,48947.73
429,1598670000000,4.0155,4.016,3.9046,3.9382,58448.17
430,1598673600000,3.9382,3.9676,3.855,3.8565,67441.12
431,1598677200000,3.8691,3.9375,3.8582,3.89,29056.22
432,1598680800000,3.8818,3.9265,3.8316,3.919,45447.26
433,1598684400000,3.919,3.9261,3.7911,3.794,151349.51
434,1598688000000,3.794,3.92,3.7748,3.8852,72395.81
435,1598691600000,3.8914,4.0058,3.8817,3.979,69328.89
436,1598695200000,3.9791,3.9869,3.8661,3.8792,40444.85
