,t,o,h,l,c,v
902,1601038800000,4.3623,4.3855,4.31,4.3159,207511.5
903,1601042400000,4.3124,4.3697,4.255,4.3423,447809.65
904,1601046000000,4.3415,4.4042,4.3135,4.403,464190.9
905,1601049600000,4.4005,4.4132,4.3623,4.3949,256248.49
906,1601053200000,4.3977,4.49,4.3918,4.4689,393072.38
907,1601056800000,4.4724,4.5299,4.463,4.5039,442455.54
908,1601060400000,4.5045,4.522,4.4501,4.4762,199937.14
909,1601064000000,4.4778,4.5111,4.4409,4.446,260879.64
910,1601067600000,4.447,4.4606,4.4253,4.4589,179040.39
911,1601071200000,4.4589,4.4591,4.3693,4.3865,316856.83
912,1601074800000,4.3865,4.4198,4.3647,4.4139,176632.43
913,1601078400000,4.4139,4.4627,4.3733,4.3819,194405.56
914,1601082000000,4.3819,4.432,4.3718,4.4015,150493.24
915,1601085600000,4.4036,4.4183,4.38,4.3942,104613.26
916,1601089200000,4.395,4.408,4.3782,4.3978,95459.07
917,1601092800000,4.4014,4.408,4.3682,4.3935,107979.48
918,1601096400000,4.3924,4.4819,4.3902,4.4305,233668.47
919,1601100000000,4.4299,4.4674,4.4177,4.4299,150690.17
920,1601103600000,4.4299,4.4382,4.3846,4.393,162081.52
921,1601107200000,4.395,4.4418,4.3891,4.4016,126527.48
922,1601110800000,4.4007,4.4202,4.3871,4.4026,89725.54
923,1601114400000,4.4015,4.4026,4.3376,4.3733,193803.79
924,1601118000000,4.3728,4.3733,4.33,4.3366,187577.39
925,1601121600000,4.3367,4.3367,4.2527,4.2644,346016.18
926,1601125200000,4.2645,4.2955,4.224,4.2371,334052.06
927,1601128800000,4.2362,4.312,4.2251,4.2783,267106.39
928,1601132400000,4.2784,4.3341,4.2764,4.2996,127371.94
929,1601136000000,4.2997,4.3171,4.2603,4.3017,206052.8
930,1601139600000,4.3026,4.3049,4.2728,4.283,97069.82
931,1601143200000,4.2838,4.3062,4.2372,4.2619,179847.1
932,1601146800000,4.2621,4.2918,4.2322,4.2873,80735.76
933,1601150400000,4.2832,4.31,4.2832,4.2976,104816.08
934,1601154000000,4.2994,4.3521,4.2946,4.3044,156980.77
935,1601157600000,4.3008,4.3621,4.2785,4.3369,136298.84
936,1601161200000,4.3362,4.3479,4.3209,4.3308,57503.35
937,1601164800000,4.3329,4.3552,4.311,4.3535,78148.71
938,1601168400000,4.3535,4.3641,4.2995,4.308,151559.02
939,1601172000000,4.308,4.3235,4.2852,4.3136,174235.43
940,1601175600000,4.3137,4.3242,4.2959,4.3104,94780.63
941,1601179200000,4.3114,4.3539,4.2947,4.3503,187002.24
942,1601182800000,4.3533,4.3567,4.319,4.3427,101259.39
943,1601186400000,4.3454,4.3555,4.2574,4.2646,311388.28
944,1601190000000,4.2643,4.2794,4.2378,4.2614,247830.95
945,1601193600000,4.2545,4.2569,4.1631,4.1923,394061.54
946,1601197200000,4.1857,4.203,4.1523,4.1712,178916.55
947,1601200800000,4.1705,4.205,4.1391,4.1679,205893.99
948,1601204400000,4.1714,4.1894,4.1542,4.1542,39092.65
949,1601208000000,4.155,4.2,4.1152,4.1898,187088.76
950,1601211600000,4.1879,4.21,4.1752,4.1952,107467.03
951,1601215200000,4.1941,4.2097,4.174,4.1998,135257.96
952,1601218800000,4.1997,4.265,4.1729,4.2451,169687.27
953,1601222400000,4.2446,4.2607,4.1903,4.2028,164837.7
954,1601226000000,4.2073,4.2194,4.185,4.2055,82940.26
955,1601229600000,4.2085,4.239,4.175,4.1889,105316.23
956,1601233200000,4.1876,4.2241,4.1788,4.1971,126973.43
957,1601236800000,4.1972,4.2064,4.185,4.1966,86882.66
958,1601240400000,4.2004,4.2172,4.1775,4.1843,80134.55
959,1601244000000,4.1891,4.24,4.1891,4.2248,154842.39
960,1601247600000,4.2255,4.3281,4.2166,4.2962,248729.53
961,1601251200000,4.2999,4.3338,4.2933,4.3135,330115.21
962,1601254800000,4.3172,4.3459,4.304,4.3242,176351.31
963,1601258400000,4.3254,4.3284,4.2717,4.2982,216313.52
964,1601262000000,4.2997,4.3343,4.274,4.3273,182390.01
965,1601265600000,4.3329,4.344,4.3051,4.3054,107287.84
966,1601269200000,4.3056,4.3626,4.3,4.3437,367933.93
967,1601272800000,4.3455,4.3469,4.2874,4.2895,235414.6
968,1601276400000,4.2874,4.29,4.2474,4.2677,165744.86
969,1601280000000,4.2683,4.3103,4.265,4.2756,109353.48
970,1601283600000,4.2756,4.2914,4.2622,4.279,82248.38
971,1601287200000,4.2825,4.5399,4.2686,4.4871,1665888.86
972,1601290800000,4.4858,4.5139,4.437,4.4996,610548.95
973,1601294400000,4.5002,4.55,4.4288,4.4765,1292687.01
974,1601298000000,4.4723,4.5089,4.4539,4.5,313151.54
975,1601301600000,4.4996,4.576,4.492,4.5274,637318.32
976,1601305200000,4.5261,4.5939,4.4726,4.5019,639664.52
977,1601308800000,4.5055,4.589,4.5041,4.5212,705347.57
978,1601312400000,4.5212,4.5473,4.475,4.4921,214608.42
979,1601316000000,4.4891,4.4898,4.46,4.4679,140540.31
980,1601319600000,4.4675,4.5227,4.4636,4.5227,213407.14
981,1601323200000,4.5226,4.529,4.4826,4.4861,69622.31
982,1601326800000,4.4851,4.4851,4.4271,4.4518,160070.11
983,1601330400000,4.4506,4.4619,4.4183,4.4256,111614.2
984,1601334000000,4.4306,4.485,4.3057,4.4501,1088294.41
985,1601337600000,4.45,4.592,4.408,4.5739,710146.32
986,1601341200000,4.5744,4.6112,4.4948,4.5043,725537.63
987,1601344800000,4.5076,4.5205,4.464,4.4839,209058.26
988,1601348400000,4.4859,4.59,4.47,4.5482,527860.96
989,1601352000000,4.5482,4.5949,4.524,4.55,309672.01
990,1601355600000,4.5528,4.5555,4.4905,4.4933,281014.84
991,1601359200000,4.4957,4.5402,4.4612,4.5366,371928.37
992,1601362800000,4.5373,4.5388,4.447,4.4664,357898.49
993,1601366400000,4.463,4.5414,4.4594,4.5187,210149.66
994,1601370000000,4.5187,4.5439,4.4669,4.483,292346.48
995,1601373600000,4.483,4.5569,4.4788,4.5385,309010.07
996,1601377200000,4.5426,4.5523,4.331,4.5111,344989.77
997,1601380800000,4.509,4.5145,4.331,4.4653,1057265.37
998,1601384400000,4.4648,4.4648,4.3963,4.4384,386969.48
999,1601388000000,4.4398,4.4657,4.4073,4.4227,142450.73
